log_file,filename,full_aig_path,status,time,frame,sat_solving_time,sat_solving_percent,total_time
qspiflash_dualflexpress_divfive-p164_log.txt,qspiflash_dualflexpress_divfive-p164.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p164.aig,PROVED,0.0,23,2.27,74.62,3.05
imgfifo-p036_log.txt,imgfifo-p036.aig,./others/vgasim-imgfifo/aig/imgfifo-p036.aig,UNKNOWN,,N/A,N/A,N/A,N/A
imgfifo-p026_log.txt,imgfifo-p026.aig,./others/vgasim-imgfifo/aig/imgfifo-p026.aig,PROVED,0.0,1,0.0,0.27,0.02
gen120_log.txt,gen120.aig,./avr/industry/gen120/gen120.aig,PROVED,0.03,1,2.26,37.86,5.98
pdtvsarmultip28_log.txt,pdtvsarmultip28.aig,./hwmcc11/single/pdtvsarmultip28.aig,PROVED,0.0,1,0.0,0.0,0.02
prodcellp1neg_log.txt,prodcellp1neg.aig,./hwmcc11/single/prodcellp1neg.aig,BUG,15.54,147,12.2,78.72,15.5
gen16_log.txt,gen16.aig,./avr/industry/gen16/gen16.aig,PROVED,0.0,1,0.0,2.44,0.02
bobtuint26neg_log.txt,bobtuint26neg.aig,./hwmcc11/single/bobtuint26neg.aig,PROVED,0.0,10,0.01,21.8,0.04
pdtpmstimeout_log.txt,pdtpmstimeout.aig,./hwmcc11/single/pdtpmstimeout.aig,UNKNOWN,,N/A,N/A,N/A,N/A
bobtuint11neg_log.txt,bobtuint11neg.aig,./hwmcc11/single/bobtuint11neg.aig,PROVED,0.0,3,0.0,2.31,0.02
cal97_log.txt,cal97.aig,./hwmcc1920cal/cal97.aig,PROVED,0.89,4,60.81,90.96,66.85
eq_sdp_v5_log.txt,eq_sdp_v5.aig,./avr/crafted/eq_sdp_v5/eq_sdp_v5.aig,BUG,0.01,3,0.0,5.87,0.01
cal87_log.txt,cal87.aig,./hwmcc1920cal/cal87.aig,PROVED,0.51,3,6.83,83.07,8.22
itc99_b13_log.txt,itc99_b13.aig,./avr/opensource/itc99_b13/itc99_b13.aig,PROVED,0.0,1,0.0,5.01,0.02
qspiflash_dualflexpress_divthree-p046_log.txt,qspiflash_dualflexpress_divthree-p046.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divthree-p046.aig,PROVED,0.0,15,0.25,69.55,0.36
139453p0neg_log.txt,139453p0neg.aig,./hwmcc08/139453p0neg.aig,BUG,1.57,3,0.52,33.23,1.57
VexRiscv-regch0-30-p1_log.txt,VexRiscv-regch0-30-p1.aig,./hwmcc1920ns/VexRiscv-regch0-30-p1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s35_log.txt,6s35.aig,./hwmcc11/single/6s35.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pgm_protocol.2.prop5-back-serstep_log.txt,pgm_protocol.2.prop5-back-serstep.aig,./hwmcc19/single/aig/beem/pgm_protocol.2.prop5-back-serstep.aig,UNKNOWN,,N/A,N/A,N/A,N/A
picorv32_mutCY_nomem-p5_log.txt,picorv32_mutCY_nomem-p5.aig,./hwmcc19/single/aig/wolf/2019A/picorv32_mutCY_nomem-p5.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s25_log.txt,6s25.aig,./hwmcc11/single/6s25.aig,UNKNOWN,,N/A,N/A,N/A,N/A
eijks208c_log.txt,eijks208c.aig,./hwmcc11/single/eijks208c.aig,PROVED,0.0,33,0.03,41.3,0.07
Problem16_label07_log.txt,Problem16_label07.aig,./hwmcc24/2024/sosylab/eca-rers2012/Problem16_label07.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s291rb18_log.txt,6s291rb18.aig,./hwmcc13/single/6s291rb18.aig,PROVED,0.0,9,0.07,52.72,0.13
bj08amba3g3_log.txt,bj08amba3g3.aig,./hwmcc08/bj08amba3g3.aig,BUG,0.02,0,0.0,0.15,0.02
swap_three_log.txt,swap_three.aig,./avr/opensource/swap_three/swap_three.aig,PROVED,0.0,2,0.0,8.5,0.01
qspiflash_qflexpress_divfive-p025_log.txt,qspiflash_qflexpress_divfive-p025.aig,./hwmcc24/2019/wolf/2019C/qspiflash_qflexpress_divfive-p025.aig,PROVED,0.0,2,0.0,1.98,0.01
nusmvreactorp4_log.txt,nusmvreactorp4.aig,./hwmcc08/nusmvreactorp4.aig,PROVED,0.01,19,1.16,70.47,1.64
fastfir-p094_log.txt,fastfir-p094.aig,./others/fastfir/aig/fastfir-p094.aig,PROVED,0.01,22,73.62,73.08,100.73
arbitrated_top_n3_w32_d32_e0_log.txt,arbitrated_top_n3_w32_d32_e0.aig,./hwmcc19/single/aig/mann/data-integrity/unsafe/arbitrated_top_n3_w32_d32_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen4_log.txt,gen4.aig,./avr/industry/gen4/gen4.aig,PROVED,0.0,1,0.8,37.82,2.12
nusmvsyncarb10p2_log.txt,nusmvsyncarb10p2.aig,./hwmcc08/nusmvsyncarb10p2.aig,PROVED,0.0,13,0.02,37.35,0.06
fastfir-p084_log.txt,fastfir-p084.aig,./others/fastfir/aig/fastfir-p084.aig,PROVED,0.03,20,32.76,70.58,46.42
Problem06_label40_log.txt,Problem06_label40.aig,./hwmcc24/2024/sosylab/eca-rers2012/Problem06_label40.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisvsar14_log.txt,pdtvisvsar14.aig,./hwmcc08/pdtvisvsar14.aig,PROVED,0.0,3,0.0,11.81,0.02
pdtvisheap02_log.txt,pdtvisheap02.aig,./hwmcc08/pdtvisheap02.aig,PROVED,0.0,2,0.0,2.21,0.01
pipeline_log.txt,pipeline.aig,./avr/opensource/pipeline/pipeline.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisvsar04_log.txt,pdtvisvsar04.aig,./hwmcc08/pdtvisvsar04.aig,PROVED,0.0,4,0.0,9.53,0.02
pdtvisgoodbakery0_log.txt,pdtvisgoodbakery0.aig,./hwmcc11/single/pdtvisgoodbakery0.aig,PROVED,0.02,19,1.98,75.36,2.62
6s276rb318_log.txt,6s276rb318.aig,./hwmcc13/single/6s276rb318.aig,PROVED,0.0,8,0.05,45.46,0.1
6s301rb106_log.txt,6s301rb106.aig,./hwmcc13/single/6s301rb106.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisheap12_log.txt,pdtvisheap12.aig,./hwmcc08/pdtvisheap12.aig,PROVED,0.0,2,0.0,1.82,0.01
texasifetch1p3_log.txt,texasifetch1p3.aig,./hwmcc08/texasifetch1p3.aig,PROVED,0.0,2,0.0,1.5,0.01
vis_arrays_bpbs_p4_log.txt,vis_arrays_bpbs_p4.aig,./avr/opensource/vis_arrays_bpbs_p4/vis_arrays_bpbs_p4.aig,BUG,0.03,0,0.0,0.11,0.03
yosyshq_appnote_123_cv32e40x-p266_log.txt,yosyshq_appnote_123_cv32e40x-p266.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p266.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisvending03_log.txt,pdtvisvending03.aig,./hwmcc08/pdtvisvending03.aig,PROVED,0.0,3,0.0,12.8,0.02
a16-p057_log.txt,a16-p057.aig,./hwmcc24/2024/hku/x-epic/a16-p057.aig,UNKNOWN,,N/A,N/A,N/A,N/A
139463p5neg_log.txt,139463p5neg.aig,./hwmcc08/139463p5neg.aig,BUG,3.91,3,1.47,37.55,3.9
139444p24_log.txt,139444p24.aig,./hwmcc08/139444p24.aig,BUG,12.31,4,5.82,47.31,12.3
dme6ptimo_log.txt,dme6ptimo.aig,./hwmcc08/dme6ptimo.aig,BUG,0.02,4,0.0,7.39,0.02
dme5ptimonegnv_log.txt,dme5ptimonegnv.aig,./hwmcc08/dme5ptimonegnv.aig,BUG,0.03,3,0.0,9.3,0.03
qspiflash_qflexpress_divfive-p047_log.txt,qspiflash_qflexpress_divfive-p047.aig,./hwmcc19/single/aig/wolf/2019C/qspiflash_qflexpress_divfive-p047.aig,PROVED,0.0,18,0.65,67.44,0.96
zipcpu-zipmmu-p32_log.txt,zipcpu-zipmmu-p32.aig,./hwmcc19/single/aig/wolf/2018D/zipcpu-zipmmu-p32.aig,PROVED,0.0,1,0.0,6.19,0.02
vis_QF_BV_bcuvis32_log.txt,vis_QF_BV_bcuvis32.aig,./avr/opensource/vis_QF_BV_bcuvis32/vis_QF_BV_bcuvis32.aig,PROVED,0.0,2,0.0,0.78,0.01
qspiflash_qflexpress_divfive-p057_log.txt,qspiflash_qflexpress_divfive-p057.aig,./hwmcc19/single/aig/wolf/2019C/qspiflash_qflexpress_divfive-p057.aig,PROVED,0.0,3,0.0,5.4,0.01
kenflashp10_log.txt,kenflashp10.aig,./hwmcc08/kenflashp10.aig,PROVED,0.0,1,0.0,0.01,0.02
mentorbm1p07_log.txt,mentorbm1p07.aig,./hwmcc11/single/mentorbm1p07.aig,PROVED,0.01,28,11.77,63.63,18.51
6s47_log.txt,6s47.aig,./hwmcc11/single/6s47.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvsar8multip06_log.txt,pdtvsar8multip06.aig,./hwmcc11/single/pdtvsar8multip06.aig,PROVED,0.0,4,0.02,39.29,0.04
yosyshq_appnote_123_cv32e40x-p745_log.txt,yosyshq_appnote_123_cv32e40x-p745.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p745.aig,PROVED,0.0,4,0.01,9.19,0.15
zipversa_composecrc_prf-p12_log.txt,zipversa_composecrc_prf-p12.aig,./hwmcc24/2019/wolf/2019C/zipversa_composecrc_prf-p12.aig,PROVED,0.0,3,0.01,33.87,0.03
oski15a01b28s_log.txt,oski15a01b28s.aig,./hwmcc15/oski15a01b28s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divthree-p034_log.txt,qspiflash_dualflexpress_divthree-p034.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divthree-p034.aig,PROVED,0.03,148,42.9,72.89,58.85
6s406rb067_log.txt,6s406rb067.aig,./hwmcc14/single/6s406rb067.aig,PROVED,0.0,3,0.01,3.6,0.17
mul5_log.txt,mul5.aig,./avr/industry/mul5/mul5.aig,BUG,0.8,2,0.63,79.09,0.79
139464p5neg_log.txt,139464p5neg.aig,./hwmcc08/139464p5neg.aig,BUG,6.27,5,2.43,38.76,6.27
6s185_log.txt,6s185.aig,./hwmcc1517/6s185.aig,UNKNOWN,,N/A,N/A,N/A,N/A
dspfilters_fastfir_second-p18_log.txt,dspfilters_fastfir_second-p18.aig,./hwmcc1920ns/dspfilters_fastfir_second-p18.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen74_log.txt,gen74.aig,./avr/industry/gen74/gen74.aig,PROVED,0.03,1,2.33,38.4,6.08
6s195_log.txt,6s195.aig,./hwmcc13/single/6s195.aig,UNKNOWN,,N/A,N/A,N/A,N/A
dspfilters_fastfir_second-p08_log.txt,dspfilters_fastfir_second-p08.aig,./hwmcc19/single/aig/wolf/2019C/dspfilters_fastfir_second-p08.aig,PROVED,3.19,28,888.81,61.09,1455.03
imgfifo-p054_log.txt,imgfifo-p054.aig,./others/vgasim-imgfifo/aig/imgfifo-p054.aig,PROVED,0.0,4,0.01,21.71,0.03
vcegar_QF_BV_itc99_b13_p16_log.txt,vcegar_QF_BV_itc99_b13_p16.aig,./avr/opensource/vcegar_QF_BV_itc99_b13_p16/vcegar_QF_BV_itc99_b13_p16.aig,PROVED,0.0,1,0.0,0.27,0.01
qspiflash_dualflexpress_divfive-p116_log.txt,qspiflash_dualflexpress_divfive-p116.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p116.aig,PROVED,0.01,43,25.52,72.76,35.07
imgfifo-p044_log.txt,imgfifo-p044.aig,./others/vgasim-imgfifo/aig/imgfifo-p044.aig,PROVED,0.0,7,0.02,33.83,0.05
vcegar_QF_BV_itc99_b13_p06_log.txt,vcegar_QF_BV_itc99_b13_p06.aig,./avr/opensource/vcegar_QF_BV_itc99_b13_p06/vcegar_QF_BV_itc99_b13_p06.aig,PROVED,0.0,1,0.0,1.19,0.01
pciptimo_log.txt,pciptimo.aig,./hwmcc08/pciptimo.aig,BUG,0.02,4,0.0,6.13,0.02
pdtviseisenberg1_log.txt,pdtviseisenberg1.aig,./hwmcc11/single/pdtviseisenberg1.aig,PROVED,0.0,12,0.28,78.4,0.35
h_b02_log.txt,h_b02.aig,./avr/opensource/h_b02/h_b02.aig,PROVED,0.0,2,0.0,1.33,0.01
6s2_log.txt,6s2.aig,./hwmcc11/single/6s2.aig,PROVED,0.01,8,5.16,75.96,6.8
pdtvisvsa16a16_log.txt,pdtvisvsa16a16.aig,./hwmcc08/pdtvisvsa16a16.aig,PROVED,0.0,1,0.0,0.0,0.02
a05_log.txt,a05.aig,./hwmcc24/2024/hku/x-epic/a05.aig,UNKNOWN,,N/A,N/A,N/A,N/A
oski15a01b42s_log.txt,oski15a01b42s.aig,./hwmcc15/oski15a01b42s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
atxfifo-p22_log.txt,atxfifo-p22.aig,./others/atxfifo/aig/atxfifo-p22.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal131_log.txt,cal131.aig,./avr/industry/cal131/cal131.aig,PROVED,0.31,4,32.0,84.5,37.87
oski2ub0i_log.txt,oski2ub0i.aig,./hwmcc14/single/oski2ub0i.aig,UNKNOWN,,N/A,N/A,N/A,N/A
vgasim_imgfifo-p020_log.txt,vgasim_imgfifo-p020.aig,./hwmcc24/2019/wolf/2019C/vgasim_imgfifo-p020.aig,PROVED,0.0,3,0.0,6.44,0.02
oski15a01b43s_log.txt,oski15a01b43s.aig,./hwmcc15/oski15a01b43s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisvsa16a06_log.txt,pdtvisvsa16a06.aig,./hwmcc08/pdtvisvsa16a06.aig,PROVED,0.0,6,0.19,73.91,0.26
oski2ub1i_log.txt,oski2ub1i.aig,./hwmcc14/single/oski2ub1i.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal121_log.txt,cal121.aig,./avr/industry/cal121/cal121.aig,PROVED,0.41,4,20.34,83.29,24.42
atxfifo-p32_log.txt,atxfifo-p32.aig,./others/atxfifo/aig/atxfifo-p32.aig,PROVED,0.0,3,0.0,1.6,0.01
zipcpu-pfcache-p20_log.txt,zipcpu-pfcache-p20.aig,./hwmcc20/aig-1.8/zipcpu-pfcache-p20.aig,PROVED,0.0,5,0.02,26.21,0.09
gen38_log.txt,gen38.aig,./avr/industry/gen38/gen38.aig,PROVED,0.0,1,0.0,6.67,0.02
ILA_Flute_SB_sanity_log.txt,ILA_Flute_SB_sanity.aig,./hwmcc24/2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvsarmultip06_log.txt,pdtvsarmultip06.aig,./hwmcc11/single/pdtvsarmultip06.aig,PROVED,0.0,4,0.01,42.81,0.03
nusmvtcasp6_log.txt,nusmvtcasp6.aig,./hwmcc08/nusmvtcasp6.aig,BUG,3.43,19,2.06,60.37,3.42
collision.6.prop1-func-interl_log.txt,collision.6.prop1-func-interl.aig,./hwmcc19/single/aig/beem/collision.6.prop1-func-interl.aig,PROVED,0.48,29,143.96,89.22,161.35
intel013_log.txt,intel013.aig,./hwmcc1517/intel013.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen28_log.txt,gen28.aig,./avr/industry/gen28/gen28.aig,PROVED,0.0,1,0.0,2.04,0.02
intel003_log.txt,intel003.aig,./hwmcc1517/intel003.aig,PROVED,0.0,5,0.03,48.84,0.05
oski15a08b00s_log.txt,oski15a08b00s.aig,./hwmcc15/oski15a08b00s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
139453p0_log.txt,139453p0.aig,./hwmcc08/139453p0.aig,PROVED,0.0,3,0.13,31.43,0.43
imgfifo-p018_log.txt,imgfifo-p018.aig,./others/vgasim-imgfifo/aig/imgfifo-p018.aig,PROVED,0.0,1,0.0,0.18,0.02
qspiflash_dualflexpress_divfive-p022_log.txt,qspiflash_dualflexpress_divfive-p022.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p022.aig,PROVED,0.0,4,0.0,10.37,0.02
oski15a08b01s_log.txt,oski15a08b01s.aig,./hwmcc15/oski15a08b01s.aig,BUG,807.29,2,11.86,1.47,806.78
oski1rub05_log.txt,oski1rub05.aig,./hwmcc13/single/oski1rub05.aig,PROVED,0.0,1,0.0,0.0,0.18
beemcycschd3b1_log.txt,beemcycschd3b1.aig,./hwmcc15/beemcycschd3b1.aig,PROVED,0.0,14,0.09,55.72,0.16
imgfifo-p008_log.txt,imgfifo-p008.aig,./others/vgasim-imgfifo/aig/imgfifo-p008.aig,PROVED,0.0,1,0.0,0.52,0.02
fastfir-p003_log.txt,fastfir-p003.aig,./others/fastfir/aig/fastfir-p003.aig,PROVED,0.02,14,3.69,56.77,6.49
shift_register_top_w128_d32_e0_log.txt,shift_register_top_w128_d32_e0.aig,./hwmcc19/single/aig/mann/data-integrity/unsafe/shift_register_top_w128_d32_e0.aig,BUG,621.04,66,484.47,78.02,620.96
picorv32-check-p12_log.txt,picorv32-check-p12.aig,./hwmcc20/aig-1.8/picorv32-check-p12.aig,PROVED,0.0,9,0.09,48.05,0.19
pdtswvrod6x8p1_log.txt,pdtswvrod6x8p1.aig,./hwmcc11/single/pdtswvrod6x8p1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
zonotope_2_log.txt,zonotope_2.aig,./hwmcc24/2024/sosylab/float-benchs/zonotope_2.aig,PROVED,1.5,27,161.11,91.0,177.04
6s365r_log.txt,6s365r.aig,./hwmcc13/single/6s365r.aig,UNKNOWN,,N/A,N/A,N/A,N/A
fastfir-p013_log.txt,fastfir-p013.aig,./others/fastfir/aig/fastfir-p013.aig,PROVED,0.13,14,88.02,71.42,123.24
6s330rb11_log.txt,6s330rb11.aig,./hwmcc13/single/6s330rb11.aig,PROVED,0.0,3,0.0,3.49,0.08
yosyshq_appnote_123_cv32e40x-p352_log.txt,yosyshq_appnote_123_cv32e40x-p352.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p352.aig,PROVED,0.0,5,0.08,29.66,0.26
6s385rb444_log.txt,6s385rb444.aig,./hwmcc13/single/6s385rb444.aig,PROVED,0.08,11,2.97,61.8,4.8
6s311rb1_log.txt,6s311rb1.aig,./hwmcc13/single/6s311rb1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
vgasim_imgfifo-p099_log.txt,vgasim_imgfifo-p099.aig,./hwmcc20/aig-1.8/vgasim_imgfifo-p099.aig,PROVED,0.01,15,2.19,68.2,3.22
cal188_log.txt,cal188.aig,./avr/industry/cal188/cal188.aig,UNKNOWN,,N/A,N/A,N/A,N/A
brpptimonegnv_log.txt,brpptimonegnv.aig,./hwmcc08/brpptimonegnv.aig,BUG,0.03,3,0.01,20.88,0.03
cal10_log.txt,cal10.aig,./avr/industry/cal10/cal10.aig,PROVED,0.0,2,0.01,38.17,0.03
vgasim_imgfifo-p089_log.txt,vgasim_imgfifo-p089.aig,./hwmcc20/aig-1.8/vgasim_imgfifo-p089.aig,PROVED,0.0,12,1.56,63.28,2.47
cal198_log.txt,cal198.aig,./avr/industry/cal198/cal198.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divthree-p068_log.txt,qspiflash_dualflexpress_divthree-p068.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divthree-p068.aig,PROVED,0.03,136,177.94,57.04,311.93
gen81_log.txt,gen81.aig,./avr/industry/gen81/gen81.aig,PROVED,0.05,2,8.22,59.96,13.71
pdtvistictactoe05_log.txt,pdtvistictactoe05.aig,./hwmcc08/pdtvistictactoe05.aig,BUG,0.01,0,0.0,0.38,0.01
gen91_log.txt,gen91.aig,./avr/industry/gen91/gen91.aig,PROVED,0.06,2,7.96,59.57,13.36
qspiflash_dualflexpress_divthree-p078_log.txt,qspiflash_dualflexpress_divthree-p078.aig,./hwmcc19/single/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p078.aig,PROVED,0.0,11,0.29,71.02,0.41
6s160_log.txt,6s160.aig,./hwmcc13/single/6s160.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s340rb63_log.txt,6s340rb63.aig,./hwmcc14/single/6s340rb63.aig,UNKNOWN,,N/A,N/A,N/A,N/A
texasPImainp12_log.txt,texasPImainp12.aig,./hwmcc08/texasPImainp12.aig,PROVED,0.0,4,0.0,7.95,0.03
yosyshq_appnote_123_cv32e40x-p056_log.txt,yosyshq_appnote_123_cv32e40x-p056.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p056.aig,UNKNOWN,,N/A,N/A,N/A,N/A
h_TreeArb_log.txt,h_TreeArb.aig,./hwmcc20/aig-1.8/h_TreeArb.aig,PROVED,0.0,15,0.21,74.63,0.27
processed_vector_add_cmp_split_8_log.txt,processed_vector_add_cmp_split_8.aig,./hwmcc24/2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s102_log.txt,6s102.aig,./hwmcc13/single/6s102.aig,UNKNOWN,,N/A,N/A,N/A,N/A
texasPImainp02_log.txt,texasPImainp02.aig,./hwmcc08/texasPImainp02.aig,BUG,0.03,4,0.0,6.52,0.02
dijkstra-u_valuebound1_log.txt,dijkstra-u_valuebound1.aig,./hwmcc24/2024/sosylab/nla-digbench-scaling/dijkstra-u_valuebound1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal62_log.txt,cal62.aig,./avr/industry/cal62/cal62.aig,PROVED,0.0,2,0.01,21.87,0.02
up_log.txt,up.aig,./hwmcc24/2024/sosylab/loop-invgen/up.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtswvsam6x8p4_log.txt,pdtswvsam6x8p4.aig,./hwmcc11/single/pdtswvsam6x8p4.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtpmsvending_log.txt,pdtpmsvending.aig,./hwmcc08/pdtpmsvending.aig,BUG,0.01,0,0.0,0.26,0.01
cal72_log.txt,cal72.aig,./avr/industry/cal72/cal72.aig,PROVED,0.0,2,0.0,0.12,0.18
pdtvsar8multip28_log.txt,pdtvsar8multip28.aig,./hwmcc11/single/pdtvsar8multip28.aig,PROVED,0.0,1,0.0,0.0,0.02
dme5_log.txt,dme5.aig,./LMCS-2006/aiger-1.9/dme/dme5.aig,UNKNOWN,,N/A,N/A,N/A,N/A
beemhanoi4b1_log.txt,beemhanoi4b1.aig,./hwmcc15/beemhanoi4b1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
a17-p04_log.txt,a17-p04.aig,./x-epic-2024/aig/a17-p04.aig,UNKNOWN,,N/A,N/A,N/A,N/A
yosyshq_appnote_123_veer_axi-p31_log.txt,yosyshq_appnote_123_veer_axi-p31.aig,./hwmcc24/2024/yosyshq/appnote_123/veer_axi/yosyshq_appnote_123_veer_axi-p31.aig,BUG,0.7,4,0.0,0.57,0.51
qspiflash_qflexpress_divfive-p079_log.txt,qspiflash_qflexpress_divfive-p079.aig,./hwmcc20/aig-1.8/qspiflash_qflexpress_divfive-p079.aig,PROVED,0.0,44,0.49,73.49,0.66
6s218b1246_log.txt,6s218b1246.aig,./hwmcc13/single/6s218b1246.aig,BUG,1.18,10,0.29,28.91,1.0
bobtuint08neg_log.txt,bobtuint08neg.aig,./hwmcc11/single/bobtuint08neg.aig,PROVED,0.0,14,0.02,38.77,0.05
diagonal_v_log.txt,diagonal_v.aig,./avr/crafted/diagonal_v/diagonal_v.aig,BUG,0.02,7,0.0,7.26,0.01
shift_register_top_w16_d8_e0_log.txt,shift_register_top_w16_d8_e0.aig,./hwmcc20/aig-1.8/shift_register_top_w16_d8_e0.aig,BUG,1.07,16,0.92,86.24,1.07
pj2013_log.txt,pj2013.aig,./hwmcc11/single/pj2013.aig,PROVED,0.01,2,0.01,10.51,0.09
pj2003_log.txt,pj2003.aig,./hwmcc15/pj2003.aig,PROVED,0.01,3,0.01,13.83,0.1
yosyshq_appnote_123_cv32e40x-p320_log.txt,yosyshq_appnote_123_cv32e40x-p320.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p320.aig,PROVED,0.01,12,9.04,75.43,11.98
lamport_nonatomic.5.prop1-func-interl_log.txt,lamport_nonatomic.5.prop1-func-interl.aig,./hwmcc19/single/aig/beem/lamport_nonatomic.5.prop1-func-interl.aig,PROVED,0.02,20,10.06,82.25,12.24
fastfir-p061_log.txt,fastfir-p061.aig,./others/fastfir/aig/fastfir-p061.aig,PROVED,0.0,16,0.72,54.35,1.33
cal235_log.txt,cal235.aig,./avr/industry/cal235/cal235.aig,UNKNOWN,,N/A,N/A,N/A,N/A
fastfir-p071_log.txt,fastfir-p071.aig,./others/fastfir/aig/fastfir-p071.aig,UNKNOWN,,N/A,N/A,N/A,N/A
arbitrated_top_n4_w8_d64_e0_log.txt,arbitrated_top_n4_w8_d64_e0.aig,./hwmcc1920ns/arbitrated_top_n4_w8_d64_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
fastfir-p109_log.txt,fastfir-p109.aig,./others/fastfir/aig/fastfir-p109.aig,PROVED,0.0,16,0.69,52.68,1.32
bj08amba5g82_log.txt,bj08amba5g82.aig,./hwmcc08/bj08amba5g82.aig,PROVED,0.0,2,0.0,3.43,0.03
cal225_log.txt,cal225.aig,./avr/industry/cal225/cal225.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divfive-p050_log.txt,qspiflash_dualflexpress_divfive-p050.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p050.aig,PROVED,0.01,35,10.17,78.72,12.92
6s40p1_log.txt,6s40p1.aig,./hwmcc11/single/6s40p1.aig,BUG,0.05,0,0.0,0.14,0.04
imgfifo-p102_log.txt,imgfifo-p102.aig,./others/vgasim-imgfifo/aig/imgfifo-p102.aig,PROVED,0.0,1,0.0,0.22,0.02
6s205b20_log.txt,6s205b20.aig,./hwmcc14/single/6s205b20.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divfive-p128_log.txt,qspiflash_dualflexpress_divfive-p128.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p128.aig,PROVED,0.0,24,0.22,57.46,0.39
imgfifo-p112_log.txt,imgfifo-p112.aig,./others/vgasim-imgfifo/aig/imgfifo-p112.aig,PROVED,0.0,1,0.0,0.49,0.02
qspiflash_dualflexpress_divfive-p040_log.txt,qspiflash_dualflexpress_divfive-p040.aig,./hwmcc24/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p040.aig,PROVED,0.0,20,0.75,69.64,1.08
picorv32_mutAX_nomem-p4_log.txt,picorv32_mutAX_nomem-p4.aig,./hwmcc19/single/aig/wolf/2019A/picorv32_mutAX_nomem-p4.aig,UNKNOWN,,N/A,N/A,N/A,N/A
139462p6_log.txt,139462p6.aig,./hwmcc08/139462p6.aig,BUG,1.6,3,0.68,42.57,1.59
dspfilters_fastfir_second-p26_log.txt,dspfilters_fastfir_second-p26.aig,./hwmcc20/aig-1.8/dspfilters_fastfir_second-p26.aig,PROVED,4.93,19,1720.79,57.63,2985.9
beemfwt4b1_log.txt,beemfwt4b1.aig,./hwmcc15/beemfwt4b1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
